Local time,Open,High,Low,Close,Volume
05.04.2022 17:05:00.000 GMT+0200,1931.712,1932.663,1931.668,1932.563,47720.0001
05.04.2022 17:06:00.000 GMT+0200,1932.523,1932.668,1931.603,1931.748,54310.0014
05.04.2022 17:07:00.000 GMT+0200,1931.758,1932.638,1931.748,1932.603,30859.9994
05.04.2022 17:08:00.000 GMT+0200,1932.603,1932.603,1931.808,1931.823,27599.9997
05.04.2022 17:09:00.000 GMT+0200,1931.823,1931.828,1930.898,1931.323,52749.9989
05.04.2022 17:10:00.000 GMT+0200,1931.318,1931.823,1930.768,1931.528,57339.9998
05.04.2022 17:11:00.000 GMT+0200,1931.528,1931.828,1931.158,1931.388,42360.0003
05.04.2022 17:12:00.000 GMT+0200,1931.403,1931.418,1930.048,1930.048,47820.0018
05.04.2022 17:13:00.000 GMT+0200,1930.108,1930.333,1929.443,1930.153,51890.0007
05.04.2022 17:14:00.000 GMT+0200,1930.143,1930.698,1930.083,1930.502,54999.9997
05.04.2022 17:15:00.000 GMT+0200,1930.498,1931.178,1930.143,1931.178,49830.0008
05.04.2022 17:16:00.000 GMT+0200,1931.148,1931.433,1930.368,1930.828,48370
05.04.2022 17:17:00.000 GMT+0200,1930.828,1931.958,1930.738,1931.868,56719.9998
05.04.2022 17:18:00.000 GMT+0200,1931.883,1932.618,1931.653,1932.313,42759.9996
05.04.2022 17:19:00.000 GMT+0200,1932.313,1932.688,1931.743,1932.623,48179.999
05.04.2022 17:20:00.000 GMT+0200,1932.723,1932.918,1931.838,1931.863,44849.9992
05.04.2022 17:21:00.000 GMT+0200,1931.863,1931.913,1931.323,1931.528,42849.9989
05.04.2022 17:22:00.000 GMT+0200,1931.528,1932.008,1931.023,1931.133,42059.999
05.04.2022 17:23:00.000 GMT+0200,1931.183,1931.433,1930.838,1931.413,37739.9996
05.04.2022 17:24:00.000 GMT+0200,1931.443,1931.443,1930.288,1930.288,37579.9984
05.04.2022 17:25:00.000 GMT+0200,1930.273,1930.423,1929.588,1929.633,50749.9985
05.04.2022 17:26:00.000 GMT+0200,1929.633,1929.898,1929.233,1929.673,47060.0016
05.04.2022 17:27:00.000 GMT+0200,1929.653,1929.683,1926.918,1927.538,65789.9976
05.04.2022 17:28:00.000 GMT+0200,1927.503,1927.503,1925.073,1925.748,94800.0029
05.04.2022 17:29:00.000 GMT+0200,1925.678,1927.303,1925.438,1927.278,84830.001
05.04.2022 17:30:00.000 GMT+0200,1927.221,1928.338,1926.968,1927.438,71259.9978
05.04.2022 17:31:00.000 GMT+0200,1927.428,1928.208,1926.488,1928.208,57920.0014
05.04.2022 17:32:00.000 GMT+0200,1928.208,1928.208,1926.228,1926.518,97520.0012
05.04.2022 17:33:00.000 GMT+0200,1926.548,1927.138,1925.818,1926.368,72769.9995
05.04.2022 17:34:00.000 GMT+0200,1926.438,1927.445,1926.188,1926.438,55840.0005
05.04.2022 17:35:00.000 GMT+0200,1926.408,1927.248,1926.308,1927.188,43280.0017
05.04.2022 17:36:00.000 GMT+0200,1927.178,1927.498,1926.808,1927.288,43439.9992
05.04.2022 17:37:00.000 GMT+0200,1927.298,1927.365,1926.698,1926.978,49630.0012
05.04.2022 17:38:00.000 GMT+0200,1926.938,1926.938,1925.648,1926.278,54960.0013
05.04.2022 17:39:00.000 GMT+0200,1926.273,1926.518,1926.028,1926.188,68779.9975
05.04.2022 17:40:00.000 GMT+0200,1926.208,1926.308,1925.478,1925.598,70019.9977
05.04.2022 17:41:00.000 GMT+0200,1925.588,1926.308,1925.353,1926.038,48659.9989
05.04.2022 17:42:00.000 GMT+0200,1926.018,1926.228,1925.418,1925.598,44799.9984
05.04.2022 17:43:00.000 GMT+0200,1925.628,1926.143,1925.368,1925.813,47260.0013
05.04.2022 17:44:00.000 GMT+0200,1925.788,1925.848,1925.418,1925.613,31819.9992
05.04.2022 17:45:00.000 GMT+0200,1925.723,1926.438,1925.268,1925.298,61719.9987
05.04.2022 17:46:00.000 GMT+0200,1925.308,1926.628,1925.288,1926.208,43609.9991
05.04.2022 17:47:00.000 GMT+0200,1926.208,1926.623,1925.848,1926.008,53470.0006
05.04.2022 17:48:00.000 GMT+0200,1926.098,1926.758,1925.938,1926.708,44240.0016
05.04.2022 17:49:00.000 GMT+0200,1926.708,1926.898,1926.568,1926.788,35250.0007
05.04.2022 17:50:00.000 GMT+0200,1926.788,1926.908,1925.708,1925.988,50000.0007
05.04.2022 17:51:00.000 GMT+0200,1925.988,1926.658,1925.988,1926.528,42160.0007
05.04.2022 17:52:00.000 GMT+0200,1926.548,1926.848,1926.368,1926.828,29430.0001
05.04.2022 17:53:00.000 GMT+0200,1926.808,1926.948,1926.605,1926.948,20519.9998
05.04.2022 17:54:00.000 GMT+0200,1926.948,1927.098,1926.028,1926.078,41290.0001
05.04.2022 17:55:00.000 GMT+0200,1926.088,1926.838,1926.038,1926.133,40309.9991
05.04.2022 17:56:00.000 GMT+0200,1926.203,1927.203,1926.158,1926.758,41179.9997
05.04.2022 17:57:00.000 GMT+0200,1926.778,1926.898,1926.188,1926.198,54189.9987
05.04.2022 17:58:00.000 GMT+0200,1926.168,1926.303,1925.838,1926.103,41579.999
05.04.2022 17:59:00.000 GMT+0200,1926.108,1926.118,1918.928,1920.768,103079.997
05.04.2022 18:00:00.000 GMT+0200,1920.768,1922.628,1920.028,1920.928,102940.0006
05.04.2022 18:01:00.000 GMT+0200,1920.978,1920.978,1919.978,1920.388,68619.9963
05.04.2022 18:02:00.000 GMT+0200,1920.408,1920.498,1918.823,1919.308,79340.0034
05.04.2022 18:03:00.000 GMT+0200,1919.328,1919.883,1918.068,1918.078,65439.9991
05.04.2022 18:04:00.000 GMT+0200,1918.078,1918.538,1917.838,1918.358,69789.9982
05.04.2022 18:05:00.000 GMT+0200,1918.383,1919.248,1918.088,1918.968,69339.9981
05.04.2022 18:06:00.000 GMT+0200,1918.938,1920.423,1918.868,1920.308,71180.0009
05.04.2022 18:07:00.000 GMT+0200,1920.288,1920.973,1920.008,1920.838,58970.0006
05.04.2022 18:08:00.000 GMT+0200,1920.853,1921.563,1920.273,1921.478,51610.0004
05.04.2022 18:09:00.000 GMT+0200,1921.448,1922.738,1921.448,1922.718,68149.9988
05.04.2022 18:10:00.000 GMT+0200,1922.648,1923.168,1921.648,1922.118,59539.9998
05.04.2022 18:11:00.000 GMT+0200,1922.118,1923.183,1921.928,1923.143,76820.001
05.04.2022 18:12:00.000 GMT+0200,1923.198,1923.793,1922.548,1923.553,70699.9972
05.04.2022 18:13:00.000 GMT+0200,1923.548,1923.548,1922.788,1922.908,30400.0005
05.04.2022 18:14:00.000 GMT+0200,1923.055,1923.468,1922.428,1922.733,49869.9993
05.04.2022 18:15:00.000 GMT+0200,1922.823,1923.618,1922.778,1923.458,30139.9995
05.04.2022 18:16:00.000 GMT+0200,1923.428,1923.943,1922.833,1923.828,29319.9997
05.04.2022 18:17:00.000 GMT+0200,1923.828,1924.498,1923.695,1924.488,51980
05.04.2022 18:18:00.000 GMT+0200,1924.388,1924.788,1924.078,1924.648,51020.0001
05.04.2022 18:19:00.000 GMT+0200,1924.608,1925.033,1924.318,1924.873,57100.0017
05.04.2022 18:20:00.000 GMT+0200,1924.903,1925.358,1924.653,1924.673,55059.9992
05.04.2022 18:21:00.000 GMT+0200,1924.653,1925.108,1924.298,1925.098,91660.0004
05.04.2022 18:22:00.000 GMT+0200,1925.088,1925.088,1924.173,1924.253,114780.0013
05.04.2022 18:23:00.000 GMT+0200,1924.178,1924.463,1923.753,1923.768,52889.999
05.04.2022 18:24:00.000 GMT+0200,1923.768,1924.103,1923.388,1923.653,44690.0018
05.04.2022 18:25:00.000 GMT+0200,1923.658,1923.753,1922.748,1922.863,73190.0036
05.04.2022 18:26:00.000 GMT+0200,1922.863,1923.263,1922.718,1922.908,37349.999
05.04.2022 18:27:00.000 GMT+0200,1922.918,1923.268,1922.688,1923.248,71170.0022
05.04.2022 18:28:00.000 GMT+0200,1923.258,1923.508,1922.608,1922.828,69760.0022
05.04.2022 18:29:00.000 GMT+0200,1922.838,1922.938,1922.453,1922.633,85450.0011
05.04.2022 18:30:00.000 GMT+0200,1922.613,1923.353,1922.438,1922.978,62199.9986
05.04.2022 18:31:00.000 GMT+0200,1922.973,1922.978,1922.338,1922.908,85189.9981
05.04.2022 18:32:00.000 GMT+0200,1922.898,1922.908,1921.593,1921.643,71290.0013
05.04.2022 18:33:00.000 GMT+0200,1921.603,1922.073,1921.338,1922.038,42339.9992
05.04.2022 18:34:00.000 GMT+0200,1921.978,1922.453,1921.773,1921.808,30820.0009
05.04.2022 18:35:00.000 GMT+0200,1921.793,1922.408,1921.638,1922.388,41120.0002
05.04.2022 18:36:00.000 GMT+0200,1922.388,1923.343,1922.388,1923.038,36320.0009
05.04.2022 18:37:00.000 GMT+0200,1922.998,1923.548,1922.998,1923.258,39599.9998
05.04.2022 18:38:00.000 GMT+0200,1923.258,1923.548,1923.108,1923.498,45740.0009
05.04.2022 18:39:00.000 GMT+0200,1923.478,1923.488,1922.828,1922.948,32559.9983
05.04.2022 18:40:00.000 GMT+0200,1922.938,1923.548,1922.938,1922.958,35679.9997
05.04.2022 18:41:00.000 GMT+0200,1922.978,1923.508,1922.948,1923.098,28750.0005
05.04.2022 18:42:00.000 GMT+0200,1923.098,1923.108,1922.718,1922.938,48050.0013
05.04.2022 18:43:00.000 GMT+0200,1922.928,1923.205,1922.558,1923.205,37719.9985
05.04.2022 18:44:00.000 GMT+0200,1923.205,1923.205,1922.488,1922.698,58990.0017
05.04.2022 18:45:00.000 GMT+0200,1922.618,1922.908,1922.428,1922.653,35659.9987
05.04.2022 18:46:00.000 GMT+0200,1922.653,1922.683,1921.953,1922.363,29729.9996
05.04.2022 18:47:00.000 GMT+0200,1922.233,1922.853,1921.998,1922.653,24590.0005
05.04.2022 18:48:00.000 GMT+0200,1922.668,1923.563,1922.653,1923.408,39609.9985
05.04.2022 18:49:00.000 GMT+0200,1923.393,1923.753,1923.053,1923.488,27550.0007
05.04.2022 18:50:00.000 GMT+0200,1923.498,1923.778,1922.678,1923.068,25830.0006
05.04.2022 18:51:00.000 GMT+0200,1923.068,1923.383,1923.053,1923.373,20059.9991
05.04.2022 18:52:00.000 GMT+0200,1923.368,1923.708,1923.268,1923.708,19570.0005
05.04.2022 18:53:00.000 GMT+0200,1923.708,1923.928,1923.488,1923.768,21849.9992
05.04.2022 18:54:00.000 GMT+0200,1923.768,1924.388,1923.628,1924.268,22800.0004
05.04.2022 18:55:00.000 GMT+0200,1924.288,1924.418,1923.618,1923.618,28440.0005
05.04.2022 18:56:00.000 GMT+0200,1923.528,1923.648,1923.248,1923.648,23220.0008
05.04.2022 18:57:00.000 GMT+0200,1923.643,1923.768,1923.248,1923.388,30460
05.04.2022 18:58:00.000 GMT+0200,1923.388,1923.568,1923.093,1923.148,41560.0017
05.04.2022 18:59:00.000 GMT+0200,1923.138,1923.578,1923.128,1923.348,57539.9995
05.04.2022 19:00:00.000 GMT+0200,1923.308,1923.308,1922.788,1923.138,45170.0017
05.04.2022 19:01:00.000 GMT+0200,1923.138,1923.883,1923.138,1923.748,41519.9995
05.04.2022 19:02:00.000 GMT+0200,1923.813,1923.813,1923.533,1923.688,29680.0006
05.04.2022 19:03:00.000 GMT+0200,1923.773,1923.928,1923.463,1923.663,30160.0005
05.04.2022 19:04:00.000 GMT+0200,1923.603,1923.673,1923.103,1923.453,22260.0009
05.04.2022 19:05:00.000 GMT+0200,1923.348,1923.813,1923.148,1923.753,23819.9998
05.04.2022 19:06:00.000 GMT+0200,1923.643,1923.743,1923.288,1923.348,25380.0005
05.04.2022 19:07:00.000 GMT+0200,1923.318,1923.808,1923.038,1923.808,51399.9984
05.04.2022 19:08:00.000 GMT+0200,1923.808,1924.503,1923.808,1924.148,42500.0004
05.04.2022 19:09:00.000 GMT+0200,1924.143,1924.313,1924.028,1924.298,25319.9991
05.04.2022 19:10:00.000 GMT+0200,1924.258,1924.538,1923.983,1924.538,26620.0006
05.04.2022 19:11:00.000 GMT+0200,1924.508,1925.053,1924.483,1924.793,38539.9982
05.04.2022 19:12:00.000 GMT+0200,1924.738,1925.053,1924.553,1925.053,18780.0005
05.04.2022 19:13:00.000 GMT+0200,1925.053,1925.228,1924.543,1924.578,59679.9999
05.04.2022 19:14:00.000 GMT+0200,1924.498,1925.168,1924.488,1924.808,50500.0018
05.04.2022 19:15:00.000 GMT+0200,1924.768,1924.798,1924.353,1924.393,60359.9995
05.04.2022 19:16:00.000 GMT+0200,1924.393,1924.393,1923.998,1924.218,38899.9991
05.04.2022 19:17:00.000 GMT+0200,1924.213,1924.313,1923.868,1923.883,28920.0004
05.04.2022 19:18:00.000 GMT+0200,1923.888,1924.503,1923.888,1924.413,20999.9997
05.04.2022 19:19:00.000 GMT+0200,1924.413,1924.608,1924.193,1924.573,23159.9994
05.04.2022 19:20:00.000 GMT+0200,1924.583,1924.603,1923.678,1923.748,23779.9995
05.04.2022 19:21:00.000 GMT+0200,1923.748,1924.233,1923.748,1924.233,26690.0007
05.04.2022 19:22:00.000 GMT+0200,1924.168,1924.283,1923.873,1924.063,18409.9991
05.04.2022 19:23:00.000 GMT+0200,1923.983,1924.443,1923.848,1924.443,25720.0003
05.04.2022 19:24:00.000 GMT+0200,1924.293,1924.893,1923.978,1924.893,33690.0018
05.04.2022 19:25:00.000 GMT+0200,1924.853,1925.548,1924.748,1925.263,43079.9983
05.04.2022 19:26:00.000 GMT+0200,1925.263,1925.263,1924.568,1924.603,24420.0006
05.04.2022 19:27:00.000 GMT+0200,1924.568,1924.603,1924.253,1924.363,23660.0004
05.04.2022 19:28:00.000 GMT+0200,1924.348,1924.523,1923.743,1923.783,21439.9993
05.04.2022 19:29:00.000 GMT+0200,1923.763,1924.598,1923.643,1924.453,60019.9997
05.04.2022 19:30:00.000 GMT+0200,1924.453,1924.598,1923.353,1923.573,30239.9993
05.04.2022 19:31:00.000 GMT+0200,1923.573,1924.163,1923.363,1923.363,22180.0003
05.04.2022 19:32:00.000 GMT+0200,1923.308,1923.453,1922.923,1923.213,23000
05.04.2022 19:33:00.000 GMT+0200,1923.203,1923.548,1923.203,1923.413,15420.0001
05.04.2022 19:34:00.000 GMT+0200,1923.428,1923.953,1923.353,1923.853,25420.0008
05.04.2022 19:35:00.000 GMT+0200,1923.853,1923.983,1923.458,1923.498,25800.0009
05.04.2022 19:36:00.000 GMT+0200,1923.488,1923.953,1923.468,1923.778,16179.9993
05.04.2022 19:37:00.000 GMT+0200,1923.788,1924.053,1923.653,1923.778,18890.0009
05.04.2022 19:38:00.000 GMT+0200,1923.808,1924.163,1923.753,1923.753,16400.0001
05.04.2022 19:39:00.000 GMT+0200,1923.795,1923.853,1923.753,1923.803,8659.9998
05.04.2022 19:40:00.000 GMT+0200,1923.813,1923.893,1923.458,1923.473,19559.9999
05.04.2022 19:41:00.000 GMT+0200,1923.475,1923.753,1923.148,1923.353,20899.9999
05.04.2022 19:42:00.000 GMT+0200,1923.328,1923.868,1923.153,1923.353,31419.9999
05.04.2022 19:43:00.000 GMT+0200,1923.253,1923.363,1923.153,1923.153,13799.9998
05.04.2022 19:44:00.000 GMT+0200,1923.073,1923.453,1922.883,1923.383,12699.9998
05.04.2022 19:45:00.000 GMT+0200,1923.363,1923.483,1921.898,1922.068,33599.9988
05.04.2022 19:46:00.000 GMT+0200,1922.078,1922.433,1921.658,1922.423,19999.9996
05.04.2022 19:47:00.000 GMT+0200,1922.403,1922.523,1922.203,1922.293,13570.0004
05.04.2022 19:48:00.000 GMT+0200,1922.313,1922.483,1922.213,1922.258,7269.9999
05.04.2022 19:49:00.000 GMT+0200,1922.253,1922.503,1922.208,1922.243,16400.0001
05.04.2022 19:50:00.000 GMT+0200,1922.223,1922.263,1921.683,1921.843,26569.9998
05.04.2022 19:51:00.000 GMT+0200,1921.843,1922.123,1921.813,1921.993,14200.0001
05.04.2022 19:52:00.000 GMT+0200,1922.008,1922.048,1921.303,1921.413,20719.9994
05.04.2022 19:53:00.000 GMT+0200,1921.573,1921.613,1921.278,1921.353,20150.0002
05.04.2022 19:54:00.000 GMT+0200,1921.338,1921.573,1921.053,1921.343,28950.0002
05.04.2022 19:55:00.000 GMT+0200,1921.363,1921.583,1921.288,1921.538,18400.0004
05.04.2022 19:56:00.000 GMT+0200,1921.585,1921.683,1921.308,1921.585,32239.9996
05.04.2022 19:57:00.000 GMT+0200,1921.585,1922.033,1921.585,1922.033,18020.0003
05.04.2022 19:58:00.000 GMT+0200,1922.053,1922.163,1921.753,1922.003,13279.9996
05.04.2022 19:59:00.000 GMT+0200,1921.983,1922.113,1921.738,1921.963,23719.9999
05.04.2022 20:00:00.000 GMT+0200,1922.013,1922.353,1921.828,1922.338,28820.0006
05.04.2022 20:01:00.000 GMT+0200,1922.328,1922.338,1921.813,1921.813,22879.9991
05.04.2022 20:02:00.000 GMT+0200,1921.843,1922.393,1921.758,1922.393,9800.0001
05.04.2022 20:03:00.000 GMT+0200,1922.423,1922.748,1922.043,1922.748,20919.9991
05.04.2022 20:04:00.000 GMT+0200,1922.778,1922.838,1922.248,1922.378,17939.9997
05.04.2022 20:05:00.000 GMT+0200,1922.378,1922.408,1921.938,1921.958,15560.0002
05.04.2022 20:06:00.000 GMT+0200,1921.988,1922.058,1921.678,1921.988,19379.9995
05.04.2022 20:07:00.000 GMT+0200,1921.998,1922.008,1921.648,1921.668,18419.9996
05.04.2022 20:08:00.000 GMT+0200,1921.638,1921.888,1921.628,1921.778,11819.9997
05.04.2022 20:09:00.000 GMT+0200,1921.778,1922.318,1921.748,1922.318,15119.9996
05.04.2022 20:10:00.000 GMT+0200,1922.318,1922.318,1921.998,1922.018,20700.0002
05.04.2022 20:11:00.000 GMT+0200,1922.018,1922.168,1921.908,1922.138,10800.0003
05.04.2022 20:12:00.000 GMT+0200,1922.128,1922.138,1921.788,1921.828,10859.9998
05.04.2022 20:13:00.000 GMT+0200,1921.788,1922.095,1921.598,1922.095,19179.9998
05.04.2022 20:14:00.000 GMT+0200,1921.928,1921.928,1921.508,1921.508,25219.9993
05.04.2022 20:15:00.000 GMT+0200,1921.418,1921.578,1921.208,1921.308,20859.9996
05.04.2022 20:16:00.000 GMT+0200,1921.348,1921.753,1921.328,1921.498,15259.9998
05.04.2022 20:17:00.000 GMT+0200,1921.448,1921.478,1921.218,1921.338,19400.0006
05.04.2022 20:18:00.000 GMT+0200,1921.328,1921.448,1920.703,1920.808,25040.0007
05.04.2022 20:19:00.000 GMT+0200,1920.788,1921.258,1920.708,1921.008,23399.9994
05.04.2022 20:20:00.000 GMT+0200,1921.063,1921.078,1920.838,1921.008,27960.0006
05.04.2022 20:21:00.000 GMT+0200,1920.998,1920.998,1920.458,1920.498,25699.9992
05.04.2022 20:22:00.000 GMT+0200,1920.503,1921.248,1920.258,1920.878,22280.0002
05.04.2022 20:23:00.000 GMT+0200,1920.878,1921.678,1920.853,1921.398,26520.0008
05.04.2022 20:24:00.000 GMT+0200,1921.398,1921.618,1921.268,1921.448,22299.9994
05.04.2022 20:25:00.000 GMT+0200,1921.448,1921.498,1921.058,1921.248,19460.0001
05.04.2022 20:26:00.000 GMT+0200,1921.278,1921.618,1921.258,1921.528,8840.0003
05.04.2022 20:27:00.000 GMT+0200,1921.568,1921.778,1921.448,1921.518,14739.9995
05.04.2022 20:28:00.000 GMT+0200,1921.528,1921.528,1920.888,1921.168,14680
05.04.2022 20:29:00.000 GMT+0200,1921.128,1921.398,1920.848,1921.368,23900.0004
05.04.2022 20:30:00.000 GMT+0200,1921.348,1921.978,1921.258,1921.978,16559.9994
05.04.2022 20:31:00.000 GMT+0200,1921.968,1921.968,1921.358,1921.868,19260.0004
05.04.2022 20:32:00.000 GMT+0200,1921.848,1921.918,1921.698,1921.858,16780.0002
05.04.2022 20:33:00.000 GMT+0200,1921.948,1922.918,1921.948,1922.888,16559.9994
05.04.2022 20:34:00.000 GMT+0200,1922.898,1923.453,1922.898,1923.353,21560.0003
05.04.2022 20:35:00.000 GMT+0200,1923.318,1923.348,1923.078,1923.278,14370
05.04.2022 20:36:00.000 GMT+0200,1923.283,1923.363,1923.088,1923.288,21469.9991
05.04.2022 20:37:00.000 GMT+0200,1923.283,1923.413,1922.753,1922.858,32310.0016
05.04.2022 20:38:00.000 GMT+0200,1922.868,1924.083,1922.858,1923.853,33319.9985
05.04.2022 20:39:00.000 GMT+0200,1923.853,1924.363,1923.788,1924.363,37409.9985
05.04.2022 20:40:00.000 GMT+0200,1924.363,1924.453,1923.778,1923.788,30220.0001
05.04.2022 20:41:00.000 GMT+0200,1923.778,1923.793,1923.388,1923.453,26869.9992
05.04.2022 20:42:00.000 GMT+0200,1923.368,1923.553,1922.953,1923.068,18680.0007
05.04.2022 20:43:00.000 GMT+0200,1923.058,1923.058,1922.568,1922.658,19130.0008
05.04.2022 20:44:00.000 GMT+0200,1922.748,1922.748,1922.053,1922.483,29400.0003
05.04.2022 20:45:00.000 GMT+0200,1922.503,1922.683,1922.163,1922.363,18530
05.04.2022 20:46:00.000 GMT+0200,1922.363,1922.393,1922.023,1922.333,16899.9992
05.04.2022 20:47:00.000 GMT+0200,1922.353,1923.273,1922.223,1923.073,19999.9996
05.04.2022 20:48:00.000 GMT+0200,1923.073,1923.543,1922.898,1922.943,27240.0007
05.04.2022 20:49:00.000 GMT+0200,1922.908,1922.923,1922.493,1922.628,33560.0004
05.04.2022 20:50:00.000 GMT+0200,1922.628,1923.138,1922.568,1923.093,44280
05.04.2022 20:51:00.000 GMT+0200,1923.073,1923.363,1922.908,1923.123,42240.0013
05.04.2022 20:52:00.000 GMT+0200,1923.063,1923.353,1923.018,1923.263,20010.0001
05.04.2022 20:53:00.000 GMT+0200,1923.253,1923.573,1923.253,1923.483,19929.9995
05.04.2022 20:54:00.000 GMT+0200,1923.463,1923.763,1923.373,1923.403,34290.0008
05.04.2022 20:55:00.000 GMT+0200,1923.398,1923.863,1923.393,1923.793,27489.9993
05.04.2022 20:56:00.000 GMT+0200,1923.793,1923.893,1923.453,1923.558,29529.9999
05.04.2022 20:57:00.000 GMT+0200,1923.648,1924.148,1923.453,1923.778,22700.0006
05.04.2022 20:58:00.000 GMT+0200,1923.773,1923.883,1923.478,1923.753,26179.9991
05.04.2022 20:59:00.000 GMT+0200,1923.763,1924.183,1923.488,1923.648,37300.0018
05.04.2022 21:00:00.000 GMT+0200,1923.658,1923.663,1922.898,1923.023,32590.0018
05.04.2022 21:01:00.000 GMT+0200,1923.088,1923.663,1922.868,1923.533,37099.9984
05.04.2022 21:02:00.000 GMT+0200,1923.508,1924.053,1923.478,1923.983,22329.9991
05.04.2022 21:03:00.000 GMT+0200,1923.953,1923.973,1923.568,1923.653,20700.0002
05.04.2022 21:04:00.000 GMT+0200,1923.658,1923.713,1923.078,1923.103,18179.9997
05.04.2022 21:05:00.000 GMT+0200,1923.088,1923.173,1922.653,1922.753,20260.0006
05.04.2022 21:06:00.000 GMT+0200,1922.708,1922.753,1922.153,1922.463,18980.0002
05.04.2022 21:07:00.000 GMT+0200,1922.458,1922.808,1922.378,1922.753,17820.0006
05.04.2022 21:08:00.000 GMT+0200,1922.658,1922.928,1922.408,1922.743,50980.0017
05.04.2022 21:09:00.000 GMT+0200,1922.748,1923.253,1922.658,1923.178,35160.0014
05.04.2022 21:10:00.000 GMT+0200,1923.198,1923.353,1922.928,1923.258,33199.9995
05.04.2022 21:11:00.000 GMT+0200,1923.253,1923.483,1923.253,1923.353,23019.9993
05.04.2022 21:12:00.000 GMT+0200,1923.353,1923.358,1922.858,1922.983,19969.9998
05.04.2022 21:13:00.000 GMT+0200,1922.983,1923.128,1922.518,1922.568,45070
05.04.2022 21:14:00.000 GMT+0200,1922.578,1922.798,1922.468,1922.733,34960.0017
05.04.2022 21:15:00.000 GMT+0200,1922.688,1923.068,1922.688,1923.038,28850.0004
05.04.2022 21:16:00.000 GMT+0200,1923.048,1923.353,1923.028,1923.058,30360.0002
05.04.2022 21:17:00.000 GMT+0200,1923.068,1923.293,1922.708,1922.713,33280.0001
05.04.2022 21:18:00.000 GMT+0200,1922.698,1922.738,1922.268,1922.478,23719.9999
05.04.2022 21:19:00.000 GMT+0200,1922.478,1922.938,1922.458,1922.728,34940.0006
05.04.2022 21:20:00.000 GMT+0200,1922.738,1922.738,1922.183,1922.383,24739.9993
05.04.2022 21:21:00.000 GMT+0200,1922.463,1922.873,1922.248,1922.268,24900.0005
05.04.2022 21:22:00.000 GMT+0200,1922.253,1922.438,1922.178,1922.308,16939.9995
05.04.2022 21:23:00.000 GMT+0200,1922.308,1922.828,1922.053,1922.788,25130
05.04.2022 21:24:00.000 GMT+0200,1922.788,1923.463,1922.788,1923.463,16200.0004
05.04.2022 21:25:00.000 GMT+0200,1923.463,1923.773,1923.253,1923.563,24199.9999
05.04.2022 21:26:00.000 GMT+0200,1923.563,1923.603,1923.365,1923.365,14639.9997
05.04.2022 21:27:00.000 GMT+0200,1923.365,1923.563,1922.903,1923.365,38279.999
05.04.2022 21:28:00.000 GMT+0200,1923.365,1923.613,1923.213,1923.453,31980.0004
05.04.2022 21:29:00.000 GMT+0200,1923.398,1923.573,1923.108,1923.203,24520.0004
05.04.2022 21:30:00.000 GMT+0200,1923.203,1923.683,1923.203,1923.313,23080.0007
